signal,entry_price,exit_price,sl_distance,result,sl_moved_to_be,entry_time,exit_time
SHORT,89470.1,89801.24697395887,0.003701202680659263,LOSS,False,2026-01-22 17:50:00,2026-01-22 19:38:00
SHORT,89680.1,89201.31142464235,0.0035592331361335387,WIN,True,2026-01-22 18:15:00,2026-01-22 19:01:00
SHORT,89804.3,89389.72333541606,0.0030776303924863416,WIN,False,2026-01-22 19:35:00,2026-01-22 20:54:00
SHORT,89255.7,89402.25504776645,0.0016419684991148664,LOSS,False,2026-01-23 11:30:00,2026-01-23 13:47:00
SHORT,89365.9,89477.19241284717,0.0012453565940385525,LOSS,False,2026-01-23 13:10:00,2026-01-23 14:22:00
SHORT,89409.0,89528.27917967337,0.0013340847081765896,LOSS,False,2026-01-23 14:10:00,2026-01-23 14:22:00
SHORT,89638.2,89429.09313534491,0.0015551916084518165,WIN,False,2026-01-23 14:25:00,2026-01-23 14:32:00
SHORT,89369.0,89229.5957585113,0.0010399149704312224,WIN,False,2026-01-24 17:15:00,2026-01-24 21:12:00
SHORT,89412.6,89325.2119518989,0.0006515714645818167,WIN,False,2026-01-24 18:35:00,2026-01-24 19:05:00
SHORT,88663.0,88520.03078146592,0.0010750009852594394,WIN,False,2026-01-25 11:30:00,2026-01-25 11:54:00
SHORT,88760.8,88873.28802476429,0.0012673164816483712,LOSS,False,2026-01-25 13:00:00,2026-01-25 13:51:00
SHORT,88911.4,88735.05316213933,0.0013222664199840886,WIN,False,2026-01-25 13:50:00,2026-01-25 14:23:00
SHORT,87980.2,87776.83346254531,0.001541002312298252,WIN,False,2026-01-26 13:30:00,2026-01-26 14:10:00
SHORT,88080.0,88313.42950219751,0.0026501987079645376,LOSS,False,2026-01-26 14:35:00,2026-01-26 14:41:00
SHORT,87894.8,88228.47082175121,0.003796252130401366,LOSS,False,2026-01-26 18:15:00,2026-01-26 18:30:00
SHORT,88058.3,87888.66107016732,0.0012842925639997022,WIN,False,2026-01-27 12:10:00,2026-01-27 13:09:00
LONG,88940.4,89142.92701944582,0.001518072922585052,WIN,False,2026-01-28 08:50:00,2026-01-28 09:36:00
LONG,89009.8,89598.6311818868,0.0044102348422069195,WIN,True,2026-01-28 19:40:00,2026-01-28 20:15:00
LONG,89004.6,88623.60041160301,0.0042806730033840765,LOSS,False,2026-01-28 20:45:00,2026-01-29 01:27:00
SHORT,88002.1,87773.8258686838,0.0017293082120859757,WIN,False,2026-01-29 12:05:00,2026-01-29 14:28:00
SHORT,82699.8,82938.56622483092,0.002887143920915594,LOSS,False,2026-01-30 10:45:00,2026-01-30 11:42:00
SHORT,82782.0,83007.52375945829,0.0027243091427882424,LOSS,False,2026-01-30 11:00:00,2026-01-30 11:52:00
SHORT,83184.5,82793.46953340175,0.003133840772405595,WIN,False,2026-01-30 11:50:00,2026-01-30 11:51:00
SHORT,83110.0,83410.85212206269,0.0036199268687604237,LOSS,False,2026-01-30 14:30:00,2026-01-30 14:39:00
SHORT,83476.8,82925.5810155767,0.004402173094187499,WIN,False,2026-01-30 14:45:00,2026-01-30 14:54:00
SHORT,83857.1,83857.1,0.007294618509550726,BE,True,2026-01-30 18:50:00,2026-01-30 18:54:00
SHORT,78733.0,78990.73860252435,0.0032735778202829784,LOSS,False,2026-02-01 08:35:00,2026-02-01 09:58:00
SHORT,78997.0,78666.70788557347,0.0027873810771423695,WIN,True,2026-02-01 09:55:00,2026-02-01 10:35:00
SHORT,79130.6,78774.27174730501,0.0030020266301952914,WIN,False,2026-02-01 10:10:00,2026-02-01 10:34:00
SHORT,77971.7,78390.17205845307,0.005366973638551822,LOSS,False,2026-02-01 18:00:00,2026-02-01 18:20:00
SHORT,78195.7,77587.913686723,0.005181753926596998,WIN,True,2026-02-01 18:15:00,2026-02-01 19:16:00
SHORT,76199.9,76907.14942101942,0.00928150064526893,LOSS,False,2026-02-03 20:30:00,2026-02-03 21:09:00
SHORT,73855.4,73855.4,0.010496365227248809,BE,True,2026-02-04 18:35:00,2026-02-04 18:38:00
SHORT,74044.1,73115.07600629759,0.00836460067898643,WIN,True,2026-02-04 20:00:00,2026-02-04 21:27:00
SHORT,71693.8,71083.37553102234,0.0056762181107029505,WIN,True,2026-02-05 09:05:00,2026-02-05 10:49:00
SHORT,70084.2,70084.2,0.006775662711197934,BE,True,2026-02-05 14:00:00,2026-02-05 14:25:00
SHORT,70370.0,70370.0,0.0070549501594147,BE,True,2026-02-05 14:30:00,2026-02-05 14:31:00
SHORT,65473.3,65971.32165784761,0.007606484747944637,LOSS,False,2026-02-06 09:20:00,2026-02-06 09:35:00
SHORT,65732.8,66231.63802197202,0.007588875294708359,LOSS,False,2026-02-06 09:35:00,2026-02-06 11:37:00
SHORT,66270.9,66634.85748531063,0.005491965331851818,LOSS,False,2026-02-06 11:40:00,2026-02-06 11:56:00
SHORT,66586.1,66586.1,0.005571213196866883,BE,True,2026-02-06 11:55:00,2026-02-06 13:01:00
SHORT,66838.7,66838.7,0.005119099087772266,BE,True,2026-02-06 13:00:00,2026-02-06 13:04:00
LONG,69939.0,70689.27760535855,0.007151733228085013,WIN,True,2026-02-06 20:55:00,2026-02-06 22:06:00
SHORT,68366.9,68712.94836162988,0.005061635990952987,LOSS,False,2026-02-07 12:00:00,2026-02-07 12:09:00
LONG,70870.4,70569.2480130007,0.004249333812131567,LOSS,False,2026-02-08 15:25:00,2026-02-08 16:48:00
LONG,70759.8,70495.88046967179,0.003729794746850877,LOSS,False,2026-02-08 16:40:00,2026-02-08 16:49:00
LONG,70388.7,70850.77820233113,0.0043764430212154025,WIN,True,2026-02-08 16:55:00,2026-02-08 18:04:00
LONG,70810.3,70570.04640414724,0.0033929187682124116,LOSS,False,2026-02-08 20:45:00,2026-02-08 21:51:00
LONG,70177.9,69910.73247203752,0.003807003742808972,LOSS,False,2026-02-09 08:20:00,2026-02-09 08:31:00
SHORT,69665.6,68928.82724619335,0.007050564925459584,WIN,True,2026-02-09 15:00:00,2026-02-09 15:25:00
SHORT,69896.3,70379.18671154551,0.0069086162149572345,LOSS,False,2026-02-09 16:40:00,2026-02-09 16:47:00
SHORT,69322.6,68947.21166636399,0.0036100620734173445,WIN,False,2026-02-10 09:00:00,2026-02-10 09:50:00
SHORT,68994.7,69246.22883704095,0.0036456254906674776,LOSS,False,2026-02-10 13:30:00,2026-02-10 14:16:00
SHORT,69461.6,69041.15424394196,0.004035282381997554,WIN,True,2026-02-10 14:15:00,2026-02-10 14:33:00
SHORT,66994.6,67242.41697582278,0.003699058966286315,LOSS,False,2026-02-11 11:20:00,2026-02-11 12:08:00
SHORT,67195.2,66851.25111124998,0.0034124351020114398,WIN,False,2026-02-11 12:05:00,2026-02-11 13:11:00
SHORT,67347.3,66984.78508251319,0.003588512258960199,WIN,True,2026-02-11 12:20:00,2026-02-11 12:52:00
SHORT,67478.3,67015.9848217149,0.004567544215795925,WIN,False,2026-02-11 13:30:00,2026-02-11 13:31:00
SHORT,67840.8,67840.8,0.005753122237792267,BE,True,2026-02-11 14:00:00,2026-02-11 14:04:00
SHORT,68276.5,67571.5939008769,0.006882857197064754,WIN,True,2026-02-11 14:15:00,2026-02-11 14:35:00
SHORT,67069.1,67479.38124304732,0.00611729161487635,LOSS,False,2026-02-11 18:35:00,2026-02-11 19:07:00
SHORT,67205.5,67602.95094423284,0.005913964545057244,LOSS,False,2026-02-11 18:50:00,2026-02-11 19:09:00
SHORT,67596.4,67596.4,0.006047669920597489,BE,True,2026-02-11 19:10:00,2026-02-11 20:48:00
SHORT,67245.5,67421.89539021873,0.002623155307325263,LOSS,False,2026-02-12 09:20:00,2026-02-12 09:33:00
SHORT,67392.8,67575.27555549868,0.002707641699093719,LOSS,False,2026-02-12 09:40:00,2026-02-12 09:56:00
SHORT,67517.7,67721.74775708112,0.0030221372629862285,LOSS,False,2026-02-12 09:55:00,2026-02-12 10:32:00
SHORT,65898.2,65276.85872454426,0.006285869977791358,WIN,True,2026-02-12 19:20:00,2026-02-12 20:50:00
SHORT,66019.7,65447.45212813525,0.005778556722359621,WIN,True,2026-02-12 19:45:00,2026-02-12 20:30:00
SHORT,66632.0,66850.15672102732,0.0032740533231379668,LOSS,False,2026-02-13 08:45:00,2026-02-13 09:33:00
SHORT,66745.1,66957.17748227983,0.0031774239948673426,LOSS,False,2026-02-13 09:05:00,2026-02-13 09:47:00
LONG,68774.3,69121.73298492483,0.003367856742269755,WIN,True,2026-02-13 20:10:00,2026-02-14 07:44:00
LONG,68716.8,69049.671366966,0.0032294030665572186,WIN,False,2026-02-13 20:50:00,2026-02-13 21:18:00
LONG,69447.2,69785.48504744004,0.0032474075982909,WIN,False,2026-02-14 16:15:00,2026-02-14 17:13:00
LONG,70262.1,70083.72292669734,0.0025387381433611637,LOSS,False,2026-02-15 10:10:00,2026-02-15 12:17:00
LONG,70195.4,70062.39034750496,0.0018948485583818282,LOSS,False,2026-02-15 12:05:00,2026-02-15 12:17:00
LONG,69956.6,69759.0987521792,0.0028231967794433146,LOSS,False,2026-02-15 12:45:00,2026-02-15 12:51:00
SHORT,68732.9,68861.95417878157,0.0018776187063485135,LOSS,False,2026-02-16 08:40:00,2026-02-16 09:04:00
SHORT,68925.7,68717.65161455458,0.0020122961918453987,WIN,False,2026-02-16 09:00:00,2026-02-16 09:01:00
SHORT,68938.2,68715.7941573188,0.0021507750679226213,WIN,False,2026-02-16 09:30:00,2026-02-16 10:26:00
SHORT,68089.9,68309.9311005177,0.0032314792725162533,LOSS,False,2026-02-16 18:05:00,2026-02-16 20:52:00
SHORT,68149.0,67842.31957297519,0.0030000971109853864,WIN,False,2026-02-16 18:20:00,2026-02-16 18:57:00
SHORT,68199.9,68378.83741576406,0.002623719620763115,LOSS,False,2026-02-16 20:25:00,2026-02-16 20:52:00
SHORT,68375.4,68573.96467610463,0.002904036774989631,LOSS,False,2026-02-16 20:50:00,2026-02-16 21:09:00
SHORT,68076.8,68238.98463096628,0.002382377417362242,LOSS,False,2026-02-17 12:25:00,2026-02-17 12:35:00
SHORT,68150.0,67911.3581263304,0.0023344766316420068,WIN,False,2026-02-17 12:40:00,2026-02-17 12:57:00
SHORT,68311.5,67981.17868184739,0.003223677010484814,WIN,True,2026-02-17 13:20:00,2026-02-17 13:31:00
SHORT,67899.1,67899.1,0.0059344716748001005,BE,True,2026-02-17 16:15:00,2026-02-17 16:36:00
SHORT,67645.4,68028.48912828008,0.005663195550327022,LOSS,False,2026-02-17 18:20:00,2026-02-17 18:41:00
SHORT,67797.0,68150.28267668781,0.005210889518530501,LOSS,False,2026-02-17 18:35:00,2026-02-17 18:57:00
SHORT,66940.4,66390.04074222423,0.005481087233576617,WIN,True,2026-02-19 17:15:00,2026-02-19 17:49:00
LONG,67718.0,67925.2664217586,0.002040485757194996,WIN,True,2026-02-20 08:30:00,2026-02-20 09:02:00
LONG,67942.5,67788.10692462057,0.0022724079240450234,LOSS,False,2026-02-20 10:50:00,2026-02-20 10:55:00
LONG,68050.0,67960.13856109216,0.0013205207774848124,LOSS,False,2026-02-21 11:45:00,2026-02-21 12:11:00
LONG,67978.4,67886.4947975675,0.001351976545969005,LOSS,False,2026-02-21 12:05:00,2026-02-21 12:31:00
LONG,67955.8,68084.24473200302,0.001260081131196282,WIN,False,2026-02-21 12:20:00,2026-02-21 12:49:00
LONG,68403.5,68297.84143000083,0.001544636897222653,LOSS,False,2026-02-21 20:35:00,2026-02-21 20:40:00
LONG,68315.6,68202.94678269382,0.0016490116065171808,LOSS,False,2026-02-21 20:50:00,2026-02-21 20:59:00
SHORT,67458.0,67556.7348486092,0.0014636492129797966,LOSS,False,2026-02-22 19:05:00,2026-02-22 21:38:00
SHORT,66114.6,66313.03937096971,0.0030014455350210784,LOSS,False,2026-02-23 09:30:00,2026-02-23 09:46:00
SHORT,66282.9,66485.53646064884,0.0030571453670381094,LOSS,False,2026-02-23 09:45:00,2026-02-23 10:01:00
SHORT,63735.3,64077.9272912726,0.005375785338306906,LOSS,False,2026-02-24 15:15:00,2026-02-24 16:02:00
SHORT,64393.7,63891.2237439472,0.005202126461157911,WIN,True,2026-02-24 17:05:00,2026-02-24 18:14:00
SHORT,64451.4,64704.4277604815,0.003925869111943213,LOSS,False,2026-02-24 18:45:00,2026-02-24 19:06:00
SHORT,64529.0,64139.14692053655,0.004027678299301637,WIN,True,2026-02-24 19:05:00,2026-02-24 21:04:00
LONG,65263.9,65484.55153113399,0.002253941624021786,WIN,False,2026-02-25 11:05:00,2026-02-25 12:02:00
LONG,68599.9,69078.1352717872,0.004647579872926965,WIN,True,2026-02-25 20:10:00,2026-02-25 20:32:00
LONG,67848.2,68121.0704398963,0.002681185744021779,WIN,False,2026-02-26 08:00:00,2026-02-26 08:20:00
LONG,68053.0,67876.41151919897,0.0025948669537130143,LOSS,False,2026-02-26 11:40:00,2026-02-26 13:55:00
LONG,67811.9,68103.38525897021,0.0028656254430290927,WIN,False,2026-02-26 14:00:00,2026-02-26 14:24:00
LONG,67334.3,67334.3,0.004810939384849417,BE,True,2026-02-26 14:45:00,2026-02-26 15:09:00
LONG,67569.4,67358.29044214472,0.003124336724246097,LOSS,False,2026-02-27 09:40:00,2026-02-27 09:45:00
LONG,67318.4,67079.44932630901,0.0035495596106113014,LOSS,False,2026-02-27 09:55:00,2026-02-27 10:11:00
SHORT,65555.9,65226.122461405525,0.0033536522631268076,WIN,True,2026-02-27 20:15:00,2026-02-27 22:34:00
SHORT,64116.1,64116.1,0.004009890822026573,BE,True,2026-02-28 11:00:00,2026-02-28 13:16:00
SHORT,64500.1,64124.84117463489,0.0038786381764277403,WIN,True,2026-02-28 13:45:00,2026-02-28 13:46:00
SHORT,65395.4,65663.97458896962,0.004106933958193237,LOSS,False,2026-02-28 17:55:00,2026-02-28 18:37:00
LONG,66486.4,66852.6923522326,0.0036728549220351285,WIN,False,2026-03-01 08:50:00,2026-03-01 08:51:00
LONG,66259.2,66508.68232564321,0.0025101653872792143,WIN,True,2026-03-01 12:30:00,2026-03-01 13:51:00
LONG,68742.1,68742.1,0.005693990764692993,BE,True,2026-03-02 19:05:00,2026-03-02 20:10:00
LONG,67898.1,67674.11313109103,0.0032988679934927326,LOSS,False,2026-03-03 08:20:00,2026-03-03 08:26:00
LONG,67481.9,67238.15136625618,0.003612059437327739,LOSS,False,2026-03-03 08:35:00,2026-03-03 08:45:00
SHORT,67210.4,67472.3356925482,0.0038972494219376426,LOSS,False,2026-03-03 12:00:00,2026-03-03 12:09:00
LONG,68107.2,68678.4250426193,0.005591430789689418,WIN,True,2026-03-03 20:10:00,2026-03-03 23:12:00
LONG,72971.8,73459.976805715,0.004459958556730142,WIN,True,2026-03-04 20:55:00,2026-03-04 22:01:00
LONG,72456.9,72183.40873755405,0.0037745371723870297,LOSS,False,2026-03-05 13:20:00,2026-03-05 13:32:00
LONG,72337.0,72770.9101513814,0.003998969189408812,WIN,True,2026-03-05 13:35:00,2026-03-05 14:34:00
LONG,71967.6,72547.99095536003,0.0053764097117778905,WIN,True,2026-03-05 14:40:00,2026-03-05 14:56:00
LONG,71640.4,71151.28781919548,0.00682732342092618,LOSS,False,2026-03-05 15:15:00,2026-03-05 15:30:00
LONG,71293.5,71293.5,0.0068087547492488324,BE,True,2026-03-05 15:30:00,2026-03-05 16:04:00
SHORT,68021.3,67843.64447467864,0.0017411754388832116,WIN,False,2026-03-07 10:00:00,2026-03-07 10:57:00
SHORT,68159.9,67957.52818582594,0.001979382933113221,WIN,False,2026-03-07 11:10:00,2026-03-07 11:11:00
SHORT,68027.0,67801.25755059134,0.0022122828622817064,WIN,False,2026-03-07 14:35:00,2026-03-07 14:36:00
SHORT,67862.8,67687.95234794583,0.001717658295405571,WIN,False,2026-03-07 17:20:00,2026-03-07 18:01:00
SHORT,67456.1,67597.38388533115,0.002094456770123826,LOSS,False,2026-03-08 08:40:00,2026-03-08 09:13:00
SHORT,67490.9,67630.71656197977,0.002071635760966097,LOSS,False,2026-03-08 08:55:00,2026-03-08 09:13:00
SHORT,67730.0,67891.4564455793,0.002383824680042776,LOSS,False,2026-03-08 09:10:00,2026-03-08 10:17:00
SHORT,67169.4,67353.05077010563,0.0027341433763832398,LOSS,False,2026-03-08 19:25:00,2026-03-08 19:43:00
SHORT,67323.3,67052.13108131081,0.0026852409065824833,WIN,False,2026-03-08 19:40:00,2026-03-08 20:16:00
LONG,68589.8,68286.90355096983,0.0044160567464867516,LOSS,False,2026-03-09 17:25:00,2026-03-09 17:43:00
LONG,68374.1,68840.16801121683,0.004544293928225434,WIN,True,2026-03-09 17:40:00,2026-03-09 19:21:00
LONG,70450.1,70754.13361615829,0.0028770587612912822,WIN,False,2026-03-10 12:00:00,2026-03-10 13:15:00
LONG,70356.6,70652.20616246069,0.0028010275507029513,WIN,False,2026-03-10 12:25:00,2026-03-10 13:05:00
LONG,70225.1,70608.14740035059,0.0036363769302864995,WIN,True,2026-03-10 13:30:00,2026-03-10 13:31:00
LONG,70633.8,70243.12224459532,0.005531031254225022,LOSS,False,2026-03-10 17:35:00,2026-03-10 18:19:00
LONG,70333.8,70333.8,0.005606205403331921,BE,True,2026-03-10 18:10:00,2026-03-10 18:14:00
LONG,70414.5,70921.75156620912,0.00480252946205797,WIN,True,2026-03-11 18:35:00,2026-03-11 22:13:00
LONG,70388.2,70713.45715546855,0.0030806030505922807,WIN,False,2026-03-11 20:10:00,2026-03-11 21:00:00
LONG,70073.1,70401.49710741184,0.003124328807220219,WIN,False,2026-03-12 13:20:00,2026-03-12 13:36:00
LONG,69870.5,70322.4252189417,0.004312026954071695,WIN,True,2026-03-12 13:50:00,2026-03-12 14:04:00
LONG,69971.1,70433.48678889307,0.004405502546937955,WIN,True,2026-03-12 18:20:00,2026-03-12 19:50:00
LONG,71166.6,70780.85176070809,0.00542035504424707,LOSS,False,2026-03-13 17:40:00,2026-03-13 22:02:00
SHORT,70626.6,70732.2161270066,0.0014954157074897258,LOSS,False,2026-03-14 11:15:00,2026-03-14 11:51:00
SHORT,70649.9,70750.42045591598,0.0014227968605191876,LOSS,False,2026-03-14 11:30:00,2026-03-14 12:02:00
SHORT,70698.9,70792.91619593566,0.0013298112974269353,LOSS,False,2026-03-14 11:45:00,2026-03-14 12:02:00
SHORT,70739.7,70594.54795054447,0.001367945198669936,WIN,False,2026-03-14 12:00:00,2026-03-14 12:36:00
SHORT,70870.4,70705.63790824714,0.0015498909911881638,WIN,False,2026-03-14 13:25:00,2026-03-14 14:13:00
SHORT,70690.2,70753.34887690817,0.0008933186906838905,LOSS,False,2026-03-14 19:40:00,2026-03-14 20:41:00
SHORT,70806.9,70705.0870905129,0.0009585968739119293,WIN,False,2026-03-14 20:40:00,2026-03-14 21:03:00
LONG,71540.6,71428.65257964288,0.001564809637564185,LOSS,False,2026-03-15 12:40:00,2026-03-15 13:08:00
LONG,71382.9,71579.86988484148,0.001839561807673695,WIN,False,2026-03-15 13:05:00,2026-03-15 13:06:00
LONG,71385.9,71629.52771469543,0.0022752178856555822,WIN,False,2026-03-15 18:45:00,2026-03-15 18:46:00
LONG,73213.2,72972.09603548775,0.0032931761555600888,LOSS,False,2026-03-16 08:30:00,2026-03-16 08:44:00
LONG,73914.1,73700.74814191533,0.0028864838790524238,LOSS,False,2026-03-17 09:50:00,2026-03-17 10:06:00
LONG,73623.0,73969.91445820629,0.003141359432118379,WIN,False,2026-03-17 10:05:00,2026-03-17 11:11:00
LONG,74329.9,74651.60339762483,0.0028853655359403966,WIN,False,2026-03-17 20:10:00,2026-03-17 21:12:00
LONG,73947.8,73825.903729746,0.0016484096924317877,LOSS,False,2026-03-18 10:35:00,2026-03-18 10:44:00
LONG,73866.7,73732.84478653496,0.001812118498119374,LOSS,False,2026-03-18 10:50:00,2026-03-18 11:06:00
SHORT,70413.5,70005.16854793987,0.00386603375830043,WIN,True,2026-03-19 09:40:00,2026-03-19 11:37:00
SHORT,69819.7,70135.69052911544,0.004525807603232754,LOSS,False,2026-03-19 17:50:00,2026-03-19 19:06:00
SHORT,69974.2,70223.46588268154,0.003562254126257214,LOSS,False,2026-03-19 19:00:00,2026-03-19 19:10:00
SHORT,70503.9,70503.9,0.004311890288682709,BE,True,2026-03-19 19:15:00,2026-03-19 20:39:00
SHORT,70543.0,70162.87285132965,0.00359239186189373,WIN,True,2026-03-19 20:35:00,2026-03-19 22:33:00
SHORT,70691.4,70388.04259211778,0.00286086103714843,WIN,False,2026-03-20 11:05:00,2026-03-20 11:38:00
SHORT,69970.8,69566.05798897342,0.003856294444983562,WIN,True,2026-03-20 17:55:00,2026-03-20 18:30:00
SHORT,70141.9,69749.01486503366,0.0037341934465830767,WIN,True,2026-03-20 19:55:00,2026-03-20 20:35:00
SHORT,70434.9,70324.2089676443,0.0010476911526879854,WIN,False,2026-03-21 20:30:00,2026-03-21 21:23:00
SHORT,68622.5,68190.91354218518,0.004192856646287623,WIN,True,2026-03-23 08:10:00,2026-03-23 09:06:00
SHORT,68587.5,68827.63942333923,0.0035012126603132902,LOSS,False,2026-03-23 10:05:00,2026-03-23 11:05:00
LONG,70864.1,70494.78193963619,0.005211638338225054,LOSS,False,2026-03-23 15:25:00,2026-03-23 15:46:00
LONG,70636.6,70277.36861201921,0.005085626827746441,LOSS,False,2026-03-23 15:40:00,2026-03-23 15:54:00
LONG,70112.2,70112.2,0.00574960375774472,BE,True,2026-03-23 15:55:00,2026-03-23 16:30:00
LONG,70740.0,70500.73991180681,0.0033822460869830785,LOSS,False,2026-03-23 19:50:00,2026-03-23 22:32:00
LONG,70645.0,70414.55431349839,0.0032620240144611927,LOSS,False,2026-03-23 20:05:00,2026-03-23 23:19:00
LONG,70862.0,70679.27987253091,0.0025785347219820114,LOSS,False,2026-03-24 12:40:00,2026-03-24 13:09:00
LONG,70690.1,70993.61676567534,0.002862416525796685,WIN,False,2026-03-24 13:05:00,2026-03-24 13:06:00
LONG,70569.9,70354.38484972488,0.003053924552466606,LOSS,False,2026-03-24 13:25:00,2026-03-24 13:40:00
LONG,70284.6,70031.50579987084,0.0036009908305541056,LOSS,False,2026-03-24 13:40:00,2026-03-24 13:52:00
SHORT,69714.3,69293.81898215655,0.004020992516059195,WIN,True,2026-03-24 18:35:00,2026-03-24 19:46:00
SHORT,69926.7,70144.1989309013,0.0031103846013225134,LOSS,False,2026-03-24 20:20:00,2026-03-24 20:26:00
LONG,70774.6,71007.51863049596,0.0021939945545055516,WIN,False,2026-03-25 08:10:00,2026-03-25 08:19:00
LONG,71190.2,71564.74475454546,0.003507456125004702,WIN,True,2026-03-25 12:20:00,2026-03-25 12:55:00
LONG,71315.3,71011.69315808637,0.0042572469289708205,LOSS,False,2026-03-25 14:15:00,2026-03-25 15:07:00
LONG,70891.2,70597.61292147223,0.004141375495516502,LOSS,False,2026-03-25 15:05:00,2026-03-25 15:16:00
LONG,70681.1,70989.24914409824,0.0029064737635967923,WIN,False,2026-03-25 20:05:00,2026-03-25 20:51:00
SHORT,69460.0,69245.01621434673,0.002063382144671053,WIN,False,2026-03-26 13:05:00,2026-03-26 13:33:00
SHORT,69614.6,69823.17993872376,0.002996209684803879,LOSS,False,2026-03-26 13:45:00,2026-03-26 13:52:00
SHORT,69169.2,68732.59448760583,0.0042080917748955095,WIN,False,2026-03-26 20:10:00,2026-03-26 20:11:00
SHORT,66498.9,66016.3399774922,0.004837774484568392,WIN,True,2026-03-27 15:30:00,2026-03-27 16:00:00
SHORT,66040.1,66250.58864315074,0.003187285348609815,LOSS,False,2026-03-27 20:00:00,2026-03-27 23:44:00
SHORT,66297.4,66376.73889837069,0.001196712063681106,LOSS,False,2026-03-28 11:30:00,2026-03-28 12:14:00
SHORT,66367.1,66450.26027068125,0.0012530345710636739,LOSS,False,2026-03-28 12:10:00,2026-03-28 12:17:00
SHORT,66590.1,66692.31027437108,0.0015349169677034786,LOSS,False,2026-03-28 13:30:00,2026-03-28 13:36:00
SHORT,66811.6,66975.15831734448,0.0024480526936112284,LOSS,False,2026-03-28 13:45:00,2026-03-28 13:48:00
SHORT,67007.3,67180.26674188374,0.0025813119150262715,LOSS,False,2026-03-28 15:15:00,2026-03-28 15:20:00
SHORT,66938.7,66812.11167797854,0.0012607387756405207,WIN,False,2026-03-28 20:00:00,2026-03-28 21:08:00
SHORT,66655.3,66489.78575827536,0.0016554246671520592,WIN,False,2026-03-29 11:00:00,2026-03-29 11:01:00
SHORT,66779.9,66903.52490623639,0.001851229280612834,LOSS,False,2026-03-29 11:15:00,2026-03-29 11:46:00
SHORT,66844.8,66970.2671802639,0.0018769923803181857,LOSS,False,2026-03-29 11:35:00,2026-03-29 11:46:00
SHORT,66516.8,66620.28815315629,0.001555819780210198,LOSS,False,2026-03-29 20:15:00,2026-03-29 20:20:00
SHORT,66653.3,66474.7111302017,0.0017862468404745053,WIN,False,2026-03-29 20:30:00,2026-03-29 22:01:00
LONG,67449.0,67694.46628043253,0.0024261914476866866,WIN,False,2026-03-30 09:30:00,2026-03-30 11:26:00
LONG,67434.8,67649.7658900214,0.0021251726608161486,WIN,False,2026-03-30 10:00:00,2026-03-30 11:26:00
LONG,67391.0,67579.32158369414,0.0018629746177198894,WIN,False,2026-03-30 10:25:00,2026-03-30 11:22:00
LONG,67102.8,66883.5516726622,0.0032673499069755937,LOSS,False,2026-03-30 17:15:00,2026-03-30 17:23:00
SHORT,66962.1,67179.41041311859,0.003245274761672467,LOSS,False,2026-03-31 13:35:00,2026-03-31 13:46:00
LONG,68458.0,68246.5903564044,0.003088165643103797,LOSS,False,2026-04-01 09:05:00,2026-04-01 12:39:00
LONG,68399.1,68698.99823450048,0.002923023202551629,WIN,False,2026-04-01 09:20:00,2026-04-01 11:53:00
LONG,68248.5,68248.5,0.0025790197406611167,BE,True,2026-04-01 12:35:00,2026-04-01 12:44:00
LONG,68076.6,68509.3421020431,0.004237795875460757,WIN,True,2026-04-01 13:40:00,2026-04-01 14:30:00
LONG,68380.4,68126.29687494067,0.0037160227939485734,LOSS,False,2026-04-01 17:30:00,2026-04-01 18:01:00
LONG,68283.9,68034.40813930199,0.0036537435720280596,LOSS,False,2026-04-01 17:45:00,2026-04-01 18:02:00
LONG,68018.4,68409.1938509221,0.0038302758363630294,WIN,True,2026-04-01 18:00:00,2026-04-01 21:25:00
SHORT,67074.7,67332.07375198358,0.0038371211795743083,LOSS,False,2026-04-02 16:35:00,2026-04-02 17:16:00
SHORT,67137.6,67379.8916848061,0.0036088821287341907,LOSS,False,2026-04-02 16:50:00,2026-04-02 17:16:00
SHORT,67295.0,66899.9323901684,0.00391378864038037,WIN,True,2026-04-02 17:15:00,2026-04-02 17:42:00
SHORT,67017.6,66704.9029527358,0.003110596293751636,WIN,False,2026-04-02 19:10:00,2026-04-02 21:11:00
SHORT,66904.9,67011.59761020518,0.0015947652594232287,LOSS,False,2026-04-03 11:25:00,2026-04-03 11:43:00
SHORT,66965.0,67075.75506545948,0.0016539246689983105,LOSS,False,2026-04-03 11:40:00,2026-04-03 12:28:00
SHORT,66983.4,67090.79046239593,0.00160323994297003,LOSS,False,2026-04-03 11:55:00,2026-04-03 12:28:00
SHORT,66878.1,67040.8146930368,0.0024330041229757853,LOSS,False,2026-04-03 14:25:00,2026-04-03 16:49:00
SHORT,66959.0,66798.702042286,0.0015959811995799485,WIN,False,2026-04-03 16:25:00,2026-04-03 17:17:00
SHORT,66870.3,66943.78080882624,0.0010988556777257969,LOSS,False,2026-04-03 19:45:00,2026-04-03 21:59:00
LONG,67045.7,67135.05782436959,0.0008885265261316745,WIN,False,2026-04-04 14:35:00,2026-04-04 14:36:00
LONG,67163.0,67289.74551640368,0.0012580886937120683,WIN,False,2026-04-04 20:00:00,2026-04-04 21:43:00
SHORT,66930.5,66999.92662169703,0.0010372942335261082,LOSS,False,2026-04-05 09:00:00,2026-04-05 09:49:00
